23-08-2023 09:59:44;0.0001;1;10;0.2;Adam;loss_fn;;0.0; 0.48148148148148145; 7.148148148148148
23-08-2023 11:16:09;0.0001;1;10;0.8;Adam;loss_fn;;0.037037037037037035; 0.18518518518518517; 10.444444444444445
23-08-2023 11:23:35;0.0001;32;10;0.0;Adam;loss_fn;;0.037037037037037035; 0.3333333333333333; 7.629629611968994
23-08-2023 11:31:07;0.0001;32;10;0.2;Adam;loss_fn;;0.037037037037037035; 0.2962962962962963; 7.370370388031006
23-08-2023 11:38:38;0.0001;32;10;0.8;Adam;loss_fn;;0.037037037037037035; 0.2962962962962963; 12.629630088806152
23-08-2023 12:54:55;0.1;1;10;0.0;Adam;loss_fn;;0.037037037037037035; 0.4444444444444444; 8.074074074074074
23-08-2023 14:11:34;0.1;1;10;0.2;Adam;loss_fn;;0.037037037037037035; 0.4444444444444444; 8.0
23-08-2023 15:28:09;0.1;1;10;0.8;Adam;loss_fn;;0.0; 0.2962962962962963; 8.407407407407407
23-08-2023 15:35:36;0.1;32;10;0.0;Adam;loss_fn;;0.037037037037037035; 0.3333333333333333; 7.296296119689941
23-08-2023 15:43:08;0.1;32;10;0.2;Adam;loss_fn;;0.037037037037037035; 0.18518518518518517; 11.222222328186035
23-08-2023 15:50:39;0.1;32;10;0.8;Adam;loss_fn;;0.07407407407407407; 0.5185185185185185; 6.962963104248047


23-08-2023 18:54:29;0.0001;1;10;0.0;Adam;torch.nn.CrossEntropyLoss;;0.9629629629629629; 1.0; 0.15340705118961961
23-08-2023 20:38:47;0.0001;1;10;0.2;Adam;torch.nn.CrossEntropyLoss;;1.0; 1.0; 0.06601665719719853
23-08-2023 22:22:24;0.0001;1;10;0.8;Adam;torch.nn.CrossEntropyLoss;;0.9259259259259259; 1.0; 0.17916922434179233
23-08-2023 22:30:26;0.0001;32;10;0.0;Adam;torch.nn.CrossEntropyLoss;;0.8518518518518519; 1.0; 0.3772514760494232
23-08-2023 22:38:32;0.0001;32;10;0.2;Adam;torch.nn.CrossEntropyLoss;;0.8888888888888888; 1.0; 0.40193435549736023
23-08-2023 22:46:36;0.0001;32;10;0.8;Adam;torch.nn.CrossEntropyLoss;;0.7777777777777778; 0.9629629629629629; 0.7333130240440369
24-08-2023 00:45:10;0.1;1;10;0.0;Adam;torch.nn.CrossEntropyLoss;;0.037037037037037035; 0.18518518518518517; 3.491013685862223
24-08-2023 02:49:14;0.1;1;10;0.2;Adam;torch.nn.CrossEntropyLoss;;0.037037037037037035; 0.4444444444444444; 3.6451656023661294
24-08-2023 04:53:19;0.1;1;10;0.8;Adam;torch.nn.CrossEntropyLoss;;0.037037037037037035; 0.25925925925925924; 3.6437321680563466
24-08-2023 05:02:03;0.1;32;10;0.0;Adam;torch.nn.CrossEntropyLoss;;0.037037037037037035; 0.1111111111111111; 3.497001886367798
24-08-2023 05:11:00;0.1;32;10;0.2;Adam;torch.nn.CrossEntropyLoss;;0.037037037037037035; 0.18518518518518517; 3.473327875137329
24-08-2023 05:20:01;0.1;32;10;0.8;Adam;torch.nn.CrossEntropyLoss;;0.037037037037037035; 0.25925925925925924; 3.4549808502197266

loss_fkt


24-08-2023 11:46:55;1e-05;1;10;0.2;Adam;<function loss_fn at 0x000001E756F2F9A0>;;0.7777777777777778; 0.9629629629629629; 0.7734432754417261
24-08-2023 12:00:28;1e-05;16;10;0.2;Adam;<function loss_fn at 0x000001E756F2F9A0>;;0.71875; 0.90625; 1.0442506521940231
24-08-2023 12:07:40;1e-05;64;10;0.2;Adam;<function loss_fn at 0x000001E756F2F9A0>;;0.5925925925925926; 0.8888888888888888; 1.4826565980911255
24-08-2023 14:25:47;0.0001;1;10;0.2;Adam;<function loss_fn at 0x000001E756F2F9A0>;;1.0; 1.0; 0.09909838994870504
24-08-2023 14:39:28;0.0001;16;10;0.2;Adam;<function loss_fn at 0x000001E756F2F9A0>;;0.9375; 1.0; 0.2610304702538997
24-08-2023 14:46:44;0.0001;64;10;0.2;Adam;<function loss_fn at 0x000001E756F2F9A0>;;0.8148148148148148; 1.0; 0.5211688280105591
24-08-2023 17:03:19;0.001;1;10;0.2;Adam;<function loss_fn at 0x000001E756F2F9A0>;;0.9259259259259259; 1.0; 0.21054269706168985
24-08-2023 17:16:56;0.001;16;10;0.2;Adam;<function loss_fn at 0x000001E756F2F9A0>;;0.9375; 1.0; 0.11103905436448258
24-08-2023 17:24:12;0.001;64;10;0.2;Adam;<function loss_fn at 0x000001E756F2F9A0>;;0.9629629629629629; 1.0; 0.09651360660791397
